イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
PL023_02	24	政策探索	対象外理由テンプレに「根拠・更新日・再判定条件」を最短追記	0.55	対象外反発層・SNS不安増幅層（刺さりやすい層）	公平感↑ 制度信頼↑ 対象外反発↓ 政策疲労↓	LLM政策探索/通常政策のみ	日本	SNS不安増幅下で副作用認知が最大化。説明増が逆に疲労と公平感欠損を悪化。	対象外の理由が納得できず、切り捨てられた感覚だけが残る。
WE033	24	世界イベント	地政学SNS不安拡散の高止まり	0.73	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ24: SNS不安増幅が83.7。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は24.2。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE034	24	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ24: SNS不安増幅が83.7。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は24.2。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB029	25	社会反応	生活防衛シフト	0.90	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労80.5、公平感欠損68.2、生活防衛53.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB029	25	社会反応	生活防衛シフト	0.90	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労80.5、公平感欠損68.2、生活防衛53.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE025	25	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選継続、中途は安保・運用・省電力に集中 / 北関東精密加工株式会社: 新卒最小枠維持。中途は生技/品質/保全軸、安心訴求強化 / 首都圏業務支援株式会社: 新卒は最小継続。中途は危機広報・監査設計・品質責任者を優先	未来通信システム株式会社: 不安拡散で応募迷い増、説明重視企業へ志向集中 / 北関東精密加工株式会社: 採用枠細り不安増。認定で成長可視化は安心材料になる / 首都圏業務支援株式会社: 新卒枠が細り不安増。説明・品質役の成長機会は増える 現役側には 未来通信システム株式会社: 炎上回避と可視化要求増、手順統一で心理負荷は二極化 / 北関東精密加工株式会社: 現場の不安増で抵抗も。標準化と転換支援で疲弊を抑える / 首都圏業務支援株式会社: 監査・顧客説明の負荷増。再学習と役割転換が進み燃え尽き懸念
PL024_01	25	政策探索	週1統合ナビの緊急/通常二段化と頻度上限	0.58	注意層全体（勤労中間層・SNS不安増幅層・通知疲れ層）	情報過多↓ 政策疲労↓ 重要情報見落とし↓ 制度信頼↑ 財政不安↓	LLM政策探索/通常政策のみ	日本	通知と例外導線が増え、副作用が最大化。公平感欠損と政策疲労が高止まりしSNS不安が増幅。	重要な話も宣伝も同じ通知に見えて、結局どれも信用できないと感じる。
FB030	26	社会反応	生活防衛シフト	0.73	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労80.0、公平感欠損70.9、生活防衛44.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB030	26	社会反応	生活防衛シフト	0.73	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労80.0、公平感欠損70.9、生活防衛44.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE026	26	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選継続、中途は安保・省電力運用に寄せる / 北関東精密加工株式会社: 新卒最小枠維持。中途は保全/生技/品質を即戦力優先で採る / 首都圏業務支援株式会社: 新卒は最小維持。中途は危機対応PM・監査責任者・情シスを優先	未来通信システム株式会社: 採用絞りで不安増、安保・運用志向の学習が伸びる / 北関東精密加工株式会社: 不安は強まるが、安心訴求で定着率は上がりやすい / 首都圏業務支援株式会社: 入社枠縮小で不安増。炎上対応スキル習得者は早期抜擢が進む 現役側には 未来通信システム株式会社: 説明責任と監査負担増、再配置と再学習圧が上がる / 北関東精密加工株式会社: 再配置と標準化で負荷は軽減。技能転換の圧力は増える / 首都圏業務支援株式会社: 説明責任・監査運用が評価軸化。現場は負荷増で離職リスクが上がる
PL024_02	26	政策探索	自治体運用差の可視化＋是正支援（通常補助）	0.52	自治体窓口運用のばらつきで不信・対象外反発が出やすい地域住民（特に勤労中間層とデジタル弱者）	公平感↑ 制度信頼↑ 対象外反発↓ 窓口再混雑↓ 政策疲労↓	LLM政策探索/通常政策のみ	日本	通知と例外導線が増え、副作用が最大化。公平感欠損と政策疲労が高止まりしSNS不安が増幅。	住む場所で扱いが違うなら、将来設計より引っ越しや離脱を考える。
PL025_01	26	政策探索	境界層の72時間再判定ワンストップ	0.62	対象外・境界判定で反発/離脱寸前の勤労中間層＋デジタル弱者	対象外反発↓ 公平感↑ 受給漏れ↓ 政策疲労↓ 制度信頼↑	LLM政策探索/通常政策のみ	日本	注意層がほぼ全域で政策疲労が限界、対象外・境界層の不満がSNS不安で増幅し副作用が最大化。	『頑張っても対象外にされるし、どこを直せば通るのか分からない』と感じる。
PL025_02	26	政策探索	誤情報訂正プロトコル内蔵（週1・一次情報カード）	0.55	SNS不安増幅層＋通知疲れ層（注意層全体）	SNS不安増幅↓ 情報過多↓ 政策疲労↓ 制度信頼↑ 財政不安↓	LLM政策探索/通常政策のみ	日本	注意層がほぼ全域で政策疲労が限界、対象外・境界層の不満がSNS不安で増幅し副作用が最大化。	『SNSの話が本当か分からず不安で、公式は長くて読む気が起きない』と感じる。
FB031	27	社会反応	生活防衛シフト	0.43	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労81.0、公平感欠損69.2、生活防衛27.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB031	27	社会反応	生活防衛シフト	0.43	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労81.0、公平感欠損69.2、生活防衛27.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB032	27	社会反応	情報過敏の拡大	0.28	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労81.0、公平感欠損69.2、生活防衛27.7	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
FB032	27	社会反応	情報過敏の拡大	0.28	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労81.0、公平感欠損69.2、生活防衛27.7	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE027	27	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 新卒最小枠維持。中途は品質/保全/生技を即戦力で厳選 / 未来通信システム株式会社: 新卒は厳選維持、中途は安保・省電力運用へ寄せる / 首都圏業務支援株式会社: 新卒は最小維持。中途は炎上対応PM・監査・情シスに絞る	北関東精密加工株式会社: 不安が強いがメンター可視化で定着改善。採用枠は狭く競争感 / 未来通信システム株式会社: SNS不安で安定志向増、厳選採用が心理負担を拡大 / 首都圏業務支援株式会社: 心理負荷高い窓口業務が増え、離職抑制にケアと教育が鍵 現役側には 北関東精密加工株式会社: AI手順化で負荷は減るが再習得圧。転換配置で摩擦と不安が増える / 未来通信システム株式会社: 不安対応と説明業務増、安保内製で再配置と再学習が進む / 首都圏業務支援株式会社: 現役は監査・説明責任の負担増。再訓練と役割再設計が必要
PL026_01	27	政策探索	週1情報の一本化＋誤情報訂正を標準手順に統合	0.60	注意層中心（SNS不安増幅層・通知疲れ層・勤労中間層）	SNS不安増幅↓ 情報過多↓ 政策疲労↓ 制度信頼↑ 財政不安↓	LLM政策探索/通常政策のみ	日本	副作用が最大化し、政策疲労と公平感欠損が固定化。追加より運用統合と境界層対策の安全設計が先。	情報が多すぎて何を信じて行動すればいいか分からず、将来の見通しが立たない。
PL026_02	27	政策探索	72時間再判定の混雑・不正リスク抑制（予約枠・証跡・段階審査）	0.55	境界層の勤労中間層＋デジタル弱者（対象外反発・離脱寸前）	対象外反発↓ 公平感↑ 受給漏れ↓ 政策疲労↓ 制度信頼↑	LLM政策探索/通常政策のみ	日本	副作用が最大化し、政策疲労と公平感欠損が固定化。追加より運用統合と境界層対策の安全設計が先。	同じ状況でも自治体や担当で結果が変わる気がして、努力しても報われないと感じる。
