イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
OE081	81	組織判断	企業・組織の採用育成判断	0.42	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は信頼運用/省電力を厳選、中途は監査・調達増 / 北関東精密加工株式会社: 新卒小枠維持。保全・生技中途は省人化前提で選別確保 / 関東広域ロジスティクス株式会社: 新卒は運行管理/DX核を維持。中途即戦力優先、外注は必要枠	未来通信システム株式会社: 厳選採用で不安増も、信頼運用/省電力系の成長機会が増 / 北関東精密加工株式会社: 採用枠は狭いが技能の見える化で育成の筋は明確化 / 関東広域ロジスティクス株式会社: 新卒枠は狭いがAI運用型の成長機会は増える。選抜不安は残る 現役側には 未来通信システム株式会社: 監査・運用・省電力設計へ再配置が進み、学び直し負荷増 / 北関東精密加工株式会社: 保全・段取りへ再配置増。説明不足だと不安と抵抗が拡大 / 関東広域ロジスティクス株式会社: 現場は多能工化と再学習負荷増。安定雇用は維持も評価は厳格化
FB141	82	社会反応	制度要求の可視化	0.61	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求44.0、生活防衛40.6、連帯7.1	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB142	82	社会反応	生活防衛シフト	0.66	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求44.0、生活防衛40.6、連帯7.1	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE082	82	組織判断	企業・組織の採用育成判断	0.48	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒小枠維持。即戦力中途は生産安定・保全中心に絞る / 未来通信システム株式会社: 新卒は信頼運用/省電力を厳選、中途は官公需・監査増 / 関東広域ロジスティクス株式会社: 新卒は運行管理/保全/DX核に絞り維持。中途即戦力厚め	北関東精密加工株式会社: 少数採用で不安は残るが、型化で立上りは早まる / 未来通信システム株式会社: 厳選採用で不安増。研修は厚くAI運用の成長機会は増 / 関東広域ロジスティクス株式会社: 新卒枠は狭まり不安増。資格化で早期戦力化と安全意識は上昇 現役側には 北関東精密加工株式会社: 省人化で配置転換増。技能の見える化で負担と摩擦が上がる / 未来通信システム株式会社: 最適化・監査へ再配置が進み、学習負担と役割摩擦が増 / 関東広域ロジスティクス株式会社: 現役は配置転換と再訓練が増える。負荷抑制策なければ離職圧
FB143	83	社会反応	制度要求の可視化	0.40	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛38.3、制度要求32.4、連帯6.8	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB144	83	社会反応	生活防衛シフト	0.62	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛38.3、制度要求32.4、連帯6.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE083	83	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 新卒小枠維持。中途は保全・生産管理・営業技術を優先 / 関東広域ロジスティクス株式会社: 新卒は運行管理/保全/DX核に絞り維持。中途比率↑ / 未来通信システム株式会社: 新卒は信頼運用・セキュリティ厳選、中途は監査/官公需強化	北関東精密加工株式会社: 採用枠は小さく不安定。技能の型化で早期戦力化は進む / 関東広域ロジスティクス株式会社: 採用枠は絞るが技能明確化で学習指針は得やすい / 未来通信システム株式会社: 採用要件が硬化し不安増、ただし危機運用系の成長機会は増 現役側には 北関東精密加工株式会社: 現場はAI補助で負荷減だが、変化不安と稟議負担が残る / 関東広域ロジスティクス株式会社: 再配置と保全・AI運用への再訓練圧力が増す / 未来通信システム株式会社: 説明/監査対応が増え負荷上昇、再配置と省電力運用で技能更新
WE071	83	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ83: SNS不安増幅が83.5。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は18.2。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB145	84	社会反応	制度要求の可視化	0.36	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛34.1、制度要求30.0、情報過敏8.0	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB146	84	社会反応	生活防衛シフト	0.54	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛34.1、制度要求30.0、情報過敏8.0	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
